data_trend,data_count,asset,canny,asset_size,cond_scale,img_idx,input_prompt,CLIP,Lie_Factor,Match_count,Rank_Sim
falling,6,thin_man,blur,0.4,1.0,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3248,inf,0,0.0
falling,6,thin_man,blur,0.4,1.2,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2884,inf,0,0.0
falling,6,thin_man,blur,0.4,1.2,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.285,inf,4,0.6667
falling,6,thin_man,blur,0.4,1.2,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3235,inf,0,0.0
falling,6,thin_man,blur,0.4,1.2,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2484,inf,0,0.0
falling,6,thin_man,blur,0.4,1.4,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.312,inf,0,0.0
falling,6,thin_man,blur,0.4,1.4,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3112,inf,1,0.0
falling,6,thin_man,blur,0.4,1.4,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2826,inf,0,0.0
falling,6,thin_man,blur,0.4,1.4,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3168,inf,0,0.0
falling,6,thin_man,blur,0.6,0.6,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3232,inf,3,1.0
falling,6,thin_man,blur,0.6,0.6,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.363,inf,2,-1.0
falling,6,thin_man,blur,0.6,0.6,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3459,inf,2,1.0
falling,6,thin_man,blur,0.6,0.6,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3467,inf,3,1.0
falling,6,thin_man,blur,0.6,0.8,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3386,inf,2,1.0
falling,6,thin_man,blur,0.6,0.8,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3148,inf,2,1.0
falling,6,thin_man,blur,0.6,0.8,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3593,inf,2,-1.0
falling,6,thin_man,blur,0.6,0.8,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3321,inf,1,0.0
falling,6,thin_man,blur,0.6,1.0,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3328,inf,2,1.0
falling,6,thin_man,blur,0.6,1.0,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3195,inf,3,-1.0
falling,6,thin_man,blur,0.6,1.0,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3325,inf,2,1.0
falling,6,thin_man,blur,0.6,1.0,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2414,inf,0,0.0
falling,6,thin_man,blur,0.6,1.2,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3365,inf,1,0.0
falling,6,thin_man,blur,0.6,1.2,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3333,inf,0,0.0
falling,6,thin_man,blur,0.6,1.2,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3184,inf,0,0.0
falling,6,thin_man,blur,0.6,1.2,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3124,inf,0,0.0
falling,6,thin_man,blur,0.6,1.4,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2929,inf,0,0.0
falling,6,thin_man,blur,0.6,1.4,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3204,inf,0,0.0
falling,6,thin_man,blur,0.6,1.4,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2563,inf,3,-1.0
falling,6,thin_man,blur,0.6,1.4,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.313,inf,0,0.0
falling,6,thin_man,blur,0.8,0.6,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3309,inf,1,0.0
falling,6,thin_man,blur,0.8,0.6,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3237,inf,1,0.0
falling,6,thin_man,blur,0.8,0.6,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.335,inf,2,-1.0
falling,6,thin_man,blur,0.8,0.6,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3482,inf,1,0.0
falling,6,thin_man,blur,0.8,0.8,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3111,inf,0,0.0
falling,6,thin_man,blur,0.8,0.8,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3276,inf,2,1.0
falling,6,thin_man,blur,0.8,0.8,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3475,inf,1,0.0
falling,6,thin_man,blur,0.8,0.8,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3337,inf,2,1.0
falling,6,thin_man,blur,0.8,1.0,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.329,inf,2,1.0
falling,6,thin_man,blur,0.8,1.0,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3208,inf,2,1.0
falling,6,thin_man,blur,0.8,1.0,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3054,inf,2,-1.0
falling,6,thin_man,blur,0.8,1.0,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2849,inf,0,0.0
falling,6,thin_man,blur,0.8,1.2,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3304,inf,3,-0.3333
falling,6,thin_man,blur,0.8,1.2,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.32,inf,1,0.0
falling,6,thin_man,blur,0.8,1.2,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2437,inf,0,0.0
falling,6,thin_man,blur,0.8,1.2,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3206,inf,1,0.0
falling,6,thin_man,blur,0.8,1.4,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3292,inf,3,0.3333
falling,6,thin_man,blur,0.8,1.4,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3322,inf,0,0.0
falling,6,thin_man,blur,0.8,1.4,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3404,inf,0,0.0
falling,6,thin_man,blur,0.8,1.4,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3198,inf,2,-1.0
falling,6,thin_man,sparse,0.4,0.6,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3349,inf,3,0.3333
falling,6,thin_man,sparse,0.4,0.6,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3247,inf,5,-0.4
falling,6,thin_man,sparse,0.4,0.6,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3345,inf,2,1.0
falling,6,thin_man,sparse,0.4,0.6,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3379,inf,1,0.0
falling,6,thin_man,sparse,0.4,0.8,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.352,inf,1,0.0
falling,6,thin_man,sparse,0.4,0.8,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3361,inf,1,0.0
falling,6,thin_man,sparse,0.4,0.8,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3473,inf,2,-1.0
falling,6,thin_man,sparse,0.4,0.8,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.342,inf,1,0.0
falling,6,thin_man,sparse,0.4,1.0,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3346,inf,2,-1.0
falling,6,thin_man,sparse,0.4,1.0,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3397,inf,3,-1.0
falling,6,thin_man,sparse,0.4,1.0,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3114,inf,2,-1.0
falling,6,thin_man,sparse,0.4,1.0,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3229,inf,1,0.0
falling,6,thin_man,sparse,0.4,1.2,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.374,inf,2,-1.0
falling,6,thin_man,sparse,0.4,1.2,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3058,inf,1,0.0
falling,6,thin_man,sparse,0.4,1.2,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2765,inf,4,-0.6667
falling,6,thin_man,sparse,0.4,1.2,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3325,inf,1,0.0
falling,6,thin_man,sparse,0.4,1.4,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3117,inf,0,0.0
falling,6,thin_man,sparse,0.4,1.4,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3061,inf,0,0.0
falling,6,thin_man,sparse,0.4,1.4,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3388,inf,1,0.0
falling,6,thin_man,sparse,0.4,1.4,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2719,inf,1,0.0
falling,6,thin_man,sparse,0.6,0.6,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3044,inf,2,1.0
falling,6,thin_man,sparse,0.6,0.6,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3289,inf,2,-1.0
falling,6,thin_man,sparse,0.6,0.6,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3439,inf,3,1.0
falling,6,thin_man,sparse,0.6,0.6,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3321,inf,3,1.0
falling,6,thin_man,sparse,0.6,0.8,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.327,inf,1,0.0
falling,6,thin_man,sparse,0.6,0.8,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.32,inf,1,0.0
falling,6,thin_man,sparse,0.6,0.8,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3347,inf,1,0.0
falling,6,thin_man,sparse,0.6,0.8,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3542,inf,3,0.3333
falling,6,thin_man,sparse,0.6,1.0,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.341,inf,1,0.0
falling,6,thin_man,sparse,0.6,1.0,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3337,inf,0,0.0
falling,6,thin_man,sparse,0.6,1.0,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3187,inf,1,0.0
falling,6,thin_man,sparse,0.6,1.0,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3211,inf,3,0.3333
falling,6,thin_man,sparse,0.6,1.2,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3529,inf,2,-1.0
falling,6,thin_man,sparse,0.6,1.2,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3245,inf,2,1.0
falling,6,thin_man,sparse,0.6,1.2,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.309,inf,2,1.0
falling,6,thin_man,sparse,0.6,1.2,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2929,inf,4,0.3333
falling,6,thin_man,sparse,0.6,1.4,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3302,inf,1,0.0
falling,6,thin_man,sparse,0.6,1.4,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2981,inf,1,0.0
falling,6,thin_man,sparse,0.6,1.4,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2578,inf,1,0.0
falling,6,thin_man,sparse,0.6,1.4,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.325,inf,1,0.0
falling,6,thin_man,sparse,0.8,0.6,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3479,inf,2,1.0
falling,6,thin_man,sparse,0.8,0.6,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.311,inf,1,0.0
falling,6,thin_man,sparse,0.8,0.6,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3376,inf,2,1.0
falling,6,thin_man,sparse,0.8,0.6,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.327,inf,3,1.0
falling,6,thin_man,sparse,0.8,0.8,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3493,inf,3,0.3333
falling,6,thin_man,sparse,0.8,0.8,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3219,inf,2,1.0
falling,6,thin_man,sparse,0.8,0.8,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3623,inf,2,1.0
falling,6,thin_man,sparse,0.8,0.8,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3276,inf,2,1.0
falling,6,thin_man,sparse,0.8,1.0,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3475,inf,2,1.0
falling,6,thin_man,sparse,0.8,1.0,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3102,inf,0,0.0
falling,6,thin_man,sparse,0.8,1.0,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3083,inf,1,0.0
falling,6,thin_man,sparse,0.8,1.0,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3595,inf,2,1.0
falling,6,thin_man,sparse,0.8,1.2,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.2998,inf,1,0.0
falling,6,thin_man,sparse,0.8,1.2,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3026,inf,2,1.0
falling,6,thin_man,sparse,0.8,1.2,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3338,inf,3,1.0
falling,6,thin_man,sparse,0.8,1.2,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3686,inf,2,1.0
falling,6,thin_man,sparse,0.8,1.4,0,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3288,inf,0,0.0
falling,6,thin_man,sparse,0.8,1.4,1,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3088,inf,1,0.0
falling,6,thin_man,sparse,0.8,1.4,2,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3149,inf,0,0.0
falling,6,thin_man,sparse,0.8,1.4,3,"Sketch Smudge, a sketch of 6 men with different heights. Smaller one is a child, while the taller ones are adult.",0.3127,inf,4,-0.3333
falling,6,bottle,default,0.4,0.6,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3079,inf,0,0.0
falling,6,bottle,default,0.4,0.6,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3709,inf,0,0.0
falling,6,bottle,default,0.4,0.6,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3536,inf,0,0.0
falling,6,bottle,default,0.4,0.6,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3573,inf,0,0.0
falling,6,bottle,default,0.4,0.8,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.374,inf,0,0.0
falling,6,bottle,default,0.4,0.8,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3655,inf,0,0.0
falling,6,bottle,default,0.4,0.8,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3728,inf,0,0.0
falling,6,bottle,default,0.4,0.8,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3369,inf,1,0.0
falling,6,bottle,default,0.4,1.0,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3536,inf,0,0.0
falling,6,bottle,default,0.4,1.0,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3498,inf,0,0.0
falling,6,bottle,default,0.4,1.0,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3795,inf,0,0.0
falling,6,bottle,default,0.4,1.0,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3635,inf,0,0.0
falling,6,bottle,default,0.4,1.2,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3621,inf,0,0.0
falling,6,bottle,default,0.4,1.2,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3409,inf,0,0.0
falling,6,bottle,default,0.4,1.2,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3364,inf,0,0.0
falling,6,bottle,default,0.4,1.2,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3622,inf,1,0.0
falling,6,bottle,default,0.4,1.4,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3622,inf,0,0.0
falling,6,bottle,default,0.4,1.4,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3733,inf,0,0.0
falling,6,bottle,default,0.4,1.4,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3506,inf,0,0.0
falling,6,bottle,default,0.4,1.4,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3487,inf,0,0.0
falling,6,bottle,default,0.6,0.6,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3595,inf,0,0.0
falling,6,bottle,default,0.6,0.6,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.359,inf,0,0.0
falling,6,bottle,default,0.6,0.6,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3651,inf,0,0.0
falling,6,bottle,default,0.6,0.6,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3559,inf,0,0.0
falling,6,bottle,default,0.6,0.8,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3634,inf,0,0.0
falling,6,bottle,default,0.6,0.8,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3379,inf,0,0.0
falling,6,bottle,default,0.6,0.8,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3594,inf,0,0.0
falling,6,bottle,default,0.6,0.8,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3437,inf,0,0.0
falling,6,bottle,default,0.6,1.0,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3465,inf,0,0.0
falling,6,bottle,default,0.6,1.0,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.367,inf,0,0.0
falling,6,bottle,default,0.6,1.0,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3581,inf,0,0.0
falling,6,bottle,default,0.6,1.0,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3316,inf,0,0.0
falling,6,bottle,default,0.6,1.2,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3124,inf,0,0.0
falling,6,bottle,default,0.6,1.2,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3231,inf,0,0.0
falling,6,bottle,default,0.6,1.2,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3542,inf,0,0.0
falling,6,bottle,default,0.6,1.2,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3466,inf,0,0.0
falling,6,bottle,default,0.6,1.4,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3075,inf,0,0.0
falling,6,bottle,default,0.6,1.4,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3495,inf,0,0.0
falling,6,bottle,default,0.6,1.4,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3213,inf,0,0.0
falling,6,bottle,default,0.6,1.4,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3378,inf,0,0.0
falling,6,bottle,default,0.8,0.6,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3757,inf,0,0.0
falling,6,bottle,default,0.8,0.6,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3363,inf,0,0.0
falling,6,bottle,default,0.8,0.6,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3438,inf,0,0.0
falling,6,bottle,default,0.8,0.6,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3433,inf,0,0.0
falling,6,bottle,default,0.8,0.8,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3564,inf,0,0.0
falling,6,bottle,default,0.8,0.8,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3627,inf,0,0.0
falling,6,bottle,default,0.8,0.8,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3564,inf,0,0.0
falling,6,bottle,default,0.8,0.8,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3591,inf,0,0.0
falling,6,bottle,default,0.8,1.0,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3345,inf,0,0.0
falling,6,bottle,default,0.8,1.0,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3351,inf,0,0.0
falling,6,bottle,default,0.8,1.0,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3575,inf,0,0.0
falling,6,bottle,default,0.8,1.0,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.337,inf,0,0.0
falling,6,bottle,default,0.8,1.2,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3467,inf,0,0.0
falling,6,bottle,default,0.8,1.2,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3357,inf,0,0.0
falling,6,bottle,default,0.8,1.2,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3456,inf,0,0.0
falling,6,bottle,default,0.8,1.2,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3557,inf,0,0.0
falling,6,bottle,default,0.8,1.4,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3495,inf,0,0.0
falling,6,bottle,default,0.8,1.4,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3548,inf,1,0.0
falling,6,bottle,default,0.8,1.4,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3321,inf,0,0.0
falling,6,bottle,default,0.8,1.4,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3353,inf,0,0.0
falling,6,bottle,blur,0.4,0.6,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.352,inf,0,0.0
falling,6,bottle,blur,0.4,0.6,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3173,inf,0,0.0
falling,6,bottle,blur,0.4,0.6,2,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3686,inf,0,0.0
falling,6,bottle,blur,0.4,0.6,3,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3395,inf,0,0.0
falling,6,bottle,blur,0.4,0.8,0,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3539,inf,0,0.0
falling,6,bottle,blur,0.4,0.8,1,"Sketch Smudge, a sketch of 6 bottles of different shapes and transparency, part-filled with liquid.",0.3346,inf,0,0.0
